categoryId,categoryName,categoryPath,categoryLevel,status,categoryMarginId,categoryMarginFloor,categoryMarginRecommended,brands,tradeStatus
29145,cupolas,"2 → 2014 → 23018 → 29145",4,Active,,0,0,[],Trade
29142,"decorative thermometers","2 → 2014 → 23018 → 29142",4,Active,,0,0,[],Trade
29138,"flags and flagpoles","2 → 2014 → 23018 → 29138",4,Active,,0,0,[],Trade
23031,"garden statues and yard art","2 → 2014 → 23018 → 23031",4,Active,,0,0,[],Trade
23019,"house numbers","2 → 2014 → 23018 → 23019",4,Active,,0,0,[],Trade
29139,"mailbox accessories","2 → 2014 → 23018 → 29139",4,Active,,0,0,[],Trade
23020,mailboxes,"2 → 2014 → 23018 → 23020",4,Active,,0,0,[],Trade
23003,"outdoor cushions and pillows","2 → 2014 → 23018 → 23003",4,Active,69,5,23,[],Trade
29140,"outdoor furniture covers","2 → 2014 → 23018 → 29140",4,Active,,0,0,[],Trade
23021,"outdoor holiday decorations","2 → 2014 → 23018 → 23021",4,Active,,0,0,[],Trade
29631,"outdoor torches","2 → 2014 → 23018 → 29631",4,Active,,0,0,[],Trade
29632,"outdoor wall art","2 → 2014 → 23018 → 29632",4,Active,,0,0,[],Trade
29141,"rain chains","2 → 2014 → 23018 → 29141",4,Active,,0,0,[],Trade
29144,sundials,"2 → 2014 → 23018 → 29144",4,Active,,0,0,[],Trade
29143,"weather vanes","2 → 2014 → 23018 → 29143",4,Active,,0,0,[],Trade
29146,"wind chimes","2 → 2014 → 23018 → 29146",4,Active,,0,0,[],Trade
29617,"outdoor fireplaces","2 → 2014 → 29617",3,Active,409,5,31,[],Trade
29618,"outdoor fountain and pond accessories","2 → 2014 → 29618",3,Active,410,5,24,[],Trade
23022,"outdoor fountains and ponds","2 → 2014 → 23022",3,Active,371,5,25,[],Trade
29619,"outdoor kitchen appliances","2 → 2014 → 29619",3,Active,411,5,38,[],Trade
29620,"outdoor ice machines","2 → 2014 → 29619 → 29620",4,Active,,0,0,[],Trade
29621,"outdoor refrigerators","2 → 2014 → 29619 → 29621",4,Active,,0,0,[],Trade
29623,"outdoor structures","2 → 2014 → 29623",3,Active,413,5,13,[],Trade
29624,awnings,"2 → 2014 → 29623 → 29624",4,Active,,0,0,[],Trade
29700,"canopies & tents","2 → 2014 → 29623 → 29700",4,Active,,0,0,[],Trade
29701,"garden arbors","2 → 2014 → 29623 → 29701",4,Active,,0,0,[],Trade
29702,"garden trellises","2 → 2014 → 29623 → 29702",4,Active,,0,0,[],Trade
23008,gazebos,"2 → 2014 → 29623 → 23008",4,Active,,0,0,[],Trade
23011,greenhouses,"2 → 2014 → 29623 → 23011",4,Active,,0,0,[],Trade
29625,pergolas,"2 → 2014 → 29623 → 29625",4,Active,,0,0,[],Trade
23010,"prefab studios","2 → 2014 → 29623 → 23010",4,Active,,0,0,[],Trade
29699,"shade sails","2 → 2014 → 29623 → 29699",4,Active,,0,0,[],Trade
29626,"outdoor umbrella accessories","2 → 2014 → 29626",3,Active,414,5,10,[],Trade
23004,"outdoor umbrellas","2 → 2014 → 23004",3,Active,365,5,12,[],Trade
23002,"patio furniture and outdoor furniture","2 → 2014 → 23002",3,Active,364,5,16,[],Trade
29472,"hammock stands and accessories","2 → 2014 → 23002 → 29472",4,Active,,0,0,[],Trade
23032,"hammocks and swing chairs","2 → 2014 → 23002 → 23032",4,Active,71,5,16,[],Trade
29685,"outdoor bar furniture","2 → 2014 → 23002 → 29685",4,Active,,0,0,[],Trade
29488,"outdoor bar stools and counter stools","2 → 2014 → 23002 → 29685 → 29488",5,Active,,0,0,[],Trade
29486,"outdoor pub and bistro sets","2 → 2014 → 23002 → 29685 → 29486",5,Active,,0,0,[],Trade
29487,"outdoor pub and bistro tables","2 → 2014 → 23002 → 29685 → 29487",5,Active,,0,0,[],Trade
29489,"outdoor serving carts","2 → 2014 → 23002 → 29685 → 29489",5,Active,,0,0,[],Trade
23036,"outdoor benches","2 → 2014 → 23002 → 23036",4,Active,73,5,16,[],Trade
29483,"outdoor dining furniture","2 → 2014 → 23002 → 29483",4,Active,,0,0,[],Trade
29484,"outdoor dining chairs","2 → 2014 → 23002 → 29483 → 29484",5,Active,41,5,16,[],Trade
29485,"outdoor dining sets","2 → 2014 → 23002 → 29483 → 29485",5,Active,,0,0,[],Trade
23033,"outdoor dining tables","2 → 2014 → 23002 → 29483 → 23033",5,Active,,0,0,[],Trade
29473,"outdoor lounge furniture","2 → 2014 → 23002 → 29473",4,Active,,0,0,[],Trade
29114,"accent and garden stools","2 → 2014 → 23002 → 29473 → 29114",5,Active,,0,0,[],Trade
29474,"adirondack chairs","2 → 2014 → 23002 → 29473 → 29474",5,Active,95,5,16,[],Trade
23037,"outdoor chaise lounges","2 → 2014 → 23002 → 29473 → 23037",5,Active,74,5,16,[],Trade
29475,"outdoor coffee tables","2 → 2014 → 23002 → 29473 → 29475",5,Active,96,5,16,[],Trade
29476,"outdoor folding chairs","2 → 2014 → 23002 → 29473 → 29476",5,Active,,0,0,[],Trade
29477,"outdoor footstools and ottomans","2 → 2014 → 23002 → 29473 → 29477",5,Active,,0,0,[],Trade
29478,"outdoor gliders","2 → 2014 → 23002 → 29473 → 29478",5,Active,,0,0,[],Trade
23035,"outdoor lounge chairs","2 → 2014 → 23002 → 29473 → 23035",5,Active,,0,0,[],Trade
29479,"outdoor lounge sets","2 → 2014 → 23002 → 29473 → 29479",5,Active,,0,0,[],Trade
29480,"outdoor loveseats","2 → 2014 → 23002 → 29473 → 29480",5,Active,,0,0,[],Trade
29481,"outdoor rocking chairs","2 → 2014 → 23002 → 29473 → 29481",5,Active,,0,0,[],Trade
29482,"outdoor side tables","2 → 2014 → 23002 → 29473 → 29482",5,Active,97,5,16,[],Trade
23034,"outdoor sofas","2 → 2014 → 23002 → 29473 → 23034",5,Active,72,5,16,[],Trade
29490,"porch swings","2 → 2014 → 23002 → 29490",4,Active,98,5,16,[],Trade
29622,saunas,"2 → 2014 → 29622",3,Active,412,5,22,[],Trade
2013,"storage and organization","2 → 2013",2,Active,,0,0,[],Trade
22001,"bookcases cabinets and computer armoires","2 → 2013 → 22001",3,Inactive,,0,0,[],Trade
29644,"charging stations","2 → 2013 → 29644",3,Active,421,5,25,[],Trade
22005,"closet storage","2 → 2013 → 22005",3,Active,359,5,14,[],Trade
22004,"closet organizers","2 → 2013 → 22005 → 22004",4,Active,,0,0,[],Trade
29633,"clothes hangers","2 → 2013 → 22005 → 29633",4,Active,,0,0,[],Trade
22006,"clothes racks","2 → 2013 → 22005 → 22006",4,Active,,0,0,[],Trade
29642,"clothing valets and suit stands","2 → 2013 → 29642",3,Active,419,5,32,[],Trade
22002,"coatracks and umbrella stands","2 → 2013 → 22002",3,Active,358,5,22,[],Trade
29643,"dresser valets and organizers","2 → 2013 → 29643",3,Active,420,5,25,[],Trade
23039,"garage and tool storage","2 → 2013 → 23039",3,Active,372,5,22,[],Trade
29634,"holiday storage","2 → 2013 → 29634",3,Active,415,5,29,[],Trade
13021,"magazine racks","2 → 2013 → 13021",3,Active,343,5,25,[],Trade
29635,"outdoor storage","2 → 2013 → 29635",3,Active,416,5,27,[],Trade
29636,"deck boxes and storage","2 → 2013 → 29635 → 29636",4,Active,,0,0,[],Trade
29637,"garden hose reels","2 → 2013 → 29635 → 29637",4,Active,,0,0,[],Trade
29638,"potting benches","2 → 2013 → 29635 → 29638",4,Active,,0,0,[],Trade
23009,sheds,"2 → 2013 → 29635 → 23009",4,Active,,0,0,[],Trade
29640,shelving,"2 → 2013 → 29640",3,Active,418,5,16,[],Trade
22011,"display and wall shelves ","2 → 2013 → 29640 → 22011",4,Active,,0,0,[],Trade
29641,"utility shelves","2 → 2013 → 29640 → 29641",4,Active,,0,0,[],Trade
22010,"shoe storage","2 → 2013 → 22010",3,Active,362,5,26,[],Trade
22013,"storage bins and boxes","2 → 2013 → 22013",3,Active,363,5,31,[],Trade
14026,"storage cabinets","2 → 2013 → 14026",3,Active,345,5,18,[],Trade
29639,"utility carts","2 → 2013 → 29639",3,Active,417,5,19,[],Trade
22007,"wall hooks","2 → 2013 → 22007",3,Active,360,5,24,[],Trade
29695,"wall organizers","2 → 2013 → 29695",3,Active,424,5,23,[],Trade
2002,tabletop,"2 → 2002",2,Active,,0,0,[],Trade
11007,"cups and glassware","2 → 2002 → 11007",3,Active,332,5,26,[],Trade
29654,"bar glasses","2 → 2002 → 11007 → 29654",4,Active,,0,0,[],Trade
29655,"beer glasses","2 → 2002 → 11007 → 29654 → 29655",5,Active,,0,0,[],Trade
29657,"cocktail glasses","2 → 2002 → 11007 → 29654 → 29657",5,Active,,0,0,[],Trade
29658,"liquor glasses","2 → 2002 → 11007 → 29654 → 29658",5,Active,,0,0,[],Trade
29656,"shot glasses","2 → 2002 → 11007 → 29654 → 29656",5,Active,,0,0,[],Trade
29652,"cappuccino and espresso cups","2 → 2002 → 11007 → 29652",4,Active,,0,0,[],Trade
11201,"everyday glasses","2 → 2002 → 11007 → 11201",4,Active,,0,0,[],Trade
29660,"holiday drinkware","2 → 2002 → 11007 → 29660",4,Active,,0,0,[],Trade
11202,mugs,"2 → 2002 → 11007 → 11202",4,Active,,0,0,[],Trade
29659,"outdoor drinkware","2 → 2002 → 11007 → 29659",4,Active,,0,0,[],Trade
29653,teacups,"2 → 2002 → 11007 → 29653",4,Active,,0,0,[],Trade
11200,"wine glasses","2 → 2002 → 11007 → 11200",4,Active,,0,0,[],Trade
11005,dinnerware,"2 → 2002 → 11005",3,Active,330,5,21,[],Trade
11103,"charger plates","2 → 2002 → 11005 → 11103",4,Active,,0,0,[],Trade
29645,"coffee and tea saucers","2 → 2002 → 11005 → 29645",4,Active,,0,0,[],Trade
11102,"dining bowls","2 → 2002 → 11005 → 11102",4,Active,,0,0,[],Trade
11101,"dinner plates","2 → 2002 → 11005 → 11101",4,Active,,0,0,[],Trade
11100,"dinnerware sets","2 → 2002 → 11005 → 11100",4,Active,,0,0,[],Trade
29647,"holiday dinnerware","2 → 2002 → 11005 → 29647",4,Active,,0,0,[],Trade
29646,"salad and dessert plates","2 → 2002 → 11005 → 29646",4,Active,,0,0,[],Trade
29648,"disposable tableware","2 → 2002 → 29648",3,Active,422,5,19,[],Trade
29649,"disposable cups","2 → 2002 → 29648 → 29649",4,Active,,0,0,[],Trade
29650,"disposable plates and bowls","2 → 2002 → 29648 → 29650",4,Active,,0,0,[],Trade
29651,"disposable utensils","2 → 2002 → 29648 → 29651",4,Active,,0,0,[],Trade
11006,flatware,"2 → 2002 → 11006",3,Active,331,5,27,[],Trade
29661,chopsticks,"2 → 2002 → 11006 → 29661",4,Active,,0,0,[],Trade
29666,"flatware and silverware sets","2 → 2002 → 11006 → 29666",4,Active,,0,0,[],Trade
29663,forks,"2 → 2002 → 11006 → 29663",4,Active,,0,0,[],Trade
11302,"serving utensils","2 → 2002 → 11006 → 11302",4,Active,,0,0,[],Trade
29664,spoons,"2 → 2002 → 11006 → 29664",4,Active,,0,0,[],Trade
29662,"table knives","2 → 2002 → 11006 → 29662",4,Active,,0,0,[],Trade
11011,serveware,"2 → 2002 → 11011",3,Active,334,5,28,[],Trade
29667,"beverage dispensers","2 → 2002 → 11011 → 29667",4,Active,,0,0,[],Trade
29668,"butter dishes","2 → 2002 → 11011 → 29668",4,Active,,0,0,[],Trade
29674,carafes,"2 → 2002 → 11011 → 29674",4,Active,,0,0,[],Trade
29698,"cheese boards and platters","2 → 2002 → 11011 → 29698",4,Active,,0,0,[],Trade
29669,"chip and dip sets","2 → 2002 → 11011 → 29669",4,Active,,0,0,[],Trade
29670,"condiment sets","2 → 2002 → 11011 → 29670",4,Active,,0,0,[],Trade
29002,"dessert and cake stands","2 → 2002 → 11011 → 29002",4,Active,,0,0,[],Trade
29671,"egg cups","2 → 2002 → 11011 → 29671",4,Active,,0,0,[],Trade
29672,"fruit bowls and baskets","2 → 2002 → 11011 → 29672",4,Active,,0,0,[],Trade
29673,"gravy boats","2 → 2002 → 11011 → 29673",4,Active,,0,0,[],Trade
29003,pitchers,"2 → 2002 → 11011 → 29003",4,Active,,0,0,[],Trade
29675,"punch bowls","2 → 2002 → 11011 → 29675",4,Active,,0,0,[],Trade
11300,"serving and salad bowls","2 → 2002 → 11011 → 11300",4,Active,,0,0,[],Trade
11301,"serving dishes and platters","2 → 2002 → 11011 → 11301",4,Active,,0,0,[],Trade
29001,"serving trays","2 → 2002 → 11011 → 29001",4,Active,,0,0,[],Trade
29676,"specialty serveware","2 → 2002 → 11011 → 29676",4,Active,,0,0,[],Trade
29004,"sugar bowls and creamers","2 → 2002 → 11011 → 29004",4,Active,,0,0,[],Trade
29677,"tea sets","2 → 2002 → 11011 → 29677",4,Active,,0,0,[],Trade
29005,teapots,"2 → 2002 → 11011 → 29005",4,Active,,0,0,[],Trade
29678,tureens,"2 → 2002 → 11011 → 29678",4,Active,,0,0,[],Trade
29679,"tabletop accessories","2 → 2002 → 29679",3,Active,423,5,26,[],Trade
11009,"napkin rings","2 → 2002 → 29679 → 11009",4,Active,,0,0,[],Trade
29680,"place card holders","2 → 2002 → 29679 → 29680",4,Active,,0,0,[],Trade
29681,trivets,"2 → 2002 → 29679 → 29681",4,Active,,0,0,[],Trade
2012,"window treatments","2 → 2012",2,Active,,0,0,[],Trade
21008,"curtain rods","2 → 2012 → 21008",3,Active,355,5,24,[],Trade
21001,curtains,"2 → 2012 → 21001",3,Active,353,5,24,[],Trade
29168,"interior shutters","2 → 2012 → 29168",3,Active,,0,0,[],Trade
29166,valances,"2 → 2012 → 29166",3,Active,378,5,25,[],Trade
21002,"window blinds","2 → 2012 → 21002",3,Active,354,5,28,[],Trade
21006,"cellular shades","2 → 2012 → 21002 → 21006",4,Active,,0,0,[],Trade
21004,"roller shades","2 → 2012 → 21002 → 21004",4,Active,,0,0,[],Trade
21007,"roman shades","2 → 2012 → 21002 → 21007",4,Active,,0,0,[],Trade
21005,"venetian blinds","2 → 2012 → 21002 → 21005",4,Active,,0,0,[],Trade
21003,"vertical blinds","2 → 2012 → 21002 → 21003",4,Active,,0,0,[],Trade
29167,"window film","2 → 2012 → 29167",3,Active,379,5,27,[],Trade
29169,"window treatment accessories","2 → 2012 → 29169",3,Active,380,5,20,[],Trade
